"POINT_ID"|"sample_ID"|"X_LAEA"|"Y_LAEA"|"coarse"|"clay"|"silt"|"sand"|"pH_in_H2O"|"pH_in_CaCl"|"OC"|"CaCO3"|"N"|"P_x"|"K"|"CEC"|"Notes"|"GPS_LAT"|"GPS_LONG"|"X"|"Country"|"PTotal"|"Corine_LU"|"coords_x1"|"coords_x2"|"SURV_DATE"|"LC1"|"LC-parent"|"LC-Group"|"LC2"|"OBS_RADIUS"|"LU1"|"LU2"|"LC1_SPECIE"|"LC1_PERCEN"|"LC2_SPECIE"|"LC2_PERCEN"|"AREA_SIZE"|"TREES_HEIG"|"FEATURES_W"|"LAND_MNGT"|"WM_WATER_M"|"WM_SRC_IRR"|"WM_TYP_IRR"|"WM_DELIVER"|"SOIL_SURVE"|"SOIL_PLOUG"|"SOIL_CROP"|"SOIL_STONE"|"STRATA"|"STRATA2"|"nuts3"|"nuts0"|"area0"|"nuts1"|"area1"|"nuts2"|"area2"|"area3"|"Transect"|"CLIMANR"|"MAIN_CLIMA"|"LC"|"lc_GROUP"|"WRB_COD"|"AnnualPrec"|"WRB_LV1"|"ParMat1"|"ParMat2"|"Elevation(m)"|"slope (Degrees)"|"LONG"|"LAT"|"geom_X"|"geom_Y"
48861774|14511|4886000|1774000|9|30|43|27|5.26|4.55|31.4|1|2.6|75.5|774.2|10.3||38.8363|16.47479|11568|"Italy"|1443.34|20|4886000|1774000|"01JUN2009:00:00:00"|"B82"|"B8"|"B"|"E30"|2|"U111"|"8"||4||4|2|0|0|2|5|0|0|0|1|2|2|1|1|0|"ITF63"|"IT"|301391|"ITF"|73267|"ITF6"|15085|2390|"B82;E30;B81;E30;B12;1;B81;E30"|"5.7"|5|"B"|"B8"|"CM"|967.339997509867|"Cambisol"|"metamorphic rocks"|"acid regional metamorphic rocks"|321|0|16.4747899997587|38.8363000002449|4886000.60411614|1773999.21678871
48862602|62068|4886000|2602000|4|7|28|64|6.81|6.35|10.7|2|1.2|48.2|139|5.1||46.28051|17.33606|10111|"Hungary"|959.13|12|4886000|2602000|"07AUG2009:00:00:00"|"B16"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"HU232"|"HU"|93013|"HU2"|36606|"HU23"|14168|6035|"B16;E20;61;C10;B16"|"4.5999999999999996"|4|"B"|"B1"|"LV"|735.629998457432|"Luvisol"|"unconsolidated deposits (alluvium"|"fluvial sands and gravels"|158|0|17.3360599997692|46.2805099998367|4885990.89406585|2602061.84414888
48862692|12370|4886000|2692000|16|9|13|78|6.41|5.66|10.4|1|1.1|63.7|185.2|5.3||47.08577|17.44883|9728|"Hungary"|334.26|12|4886000|2692000|"19AUG2009:00:00:00"|"B52"|"B5"|"B"|"8"|1|"U111"|"8"||1||0|4|0|0|2|5|0|0|0|1|1|3|3|1|0|"HU213"|"HU"|93013|"HU2"|36606|"HU21"|11115|4491|"B52"|"4.5999999999999996"|4|"B"|"B5"|"LV"|637.940001793206|"Luvisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|188|3.7299497127533|17.4488300003043|47.0857699997857|4885998.7325599|2692001.38237906
48862854|20883|4886000|2854000|3|29|67|4|7.22|6.69|13|8|1.5|73.8|405.4|19.4||48.53493|17.66341|16508|"Slovakia"|720.02|12|4886000|2854000|"21MAY2009:00:00:00"|"B16"|"B1"|"B"|"8"|1|"U111"|"8"||1||0|4|0|0|2|2|16|2|4|1|2|1|1|1|0|"SK021"|"SK"|49012|"SK0"|49012|"SK02"|14986|4144|"B16"|"4.9000000000000004"|4|"B"|"B1"|"CH"|577.220000255108|"Chernozem"|"eolian deposits"|"loess"|207|0|17.6634099995719|48.5349300004193|4886000.36455461|2854001.79694866
48862944|713|4886000|2944000|6|10|28|61|3.97|3.51|16.5|0|1|0|45.8|5.9||49.33937|17.78957|1370|"Czech Republic"|82.23|24|4886000|2944000|"03JUN2009:00:00:00"|"C20"|"C2"|"C"|"8"|2|"U120"|"8"|"C22"|5||0|3|2|2|2|8|0|0|0|1|2|4|2|4|0|"CZ072"|"CZ"|78870|"CZ0"|78870|"CZ07"|9229|3962|"C20;61;C20"|"4.5"|4|"C"|"C2"|"CM"|620.440000677109|"Cambisol"|"metamorphic rocks"|"weakly metamorphic rocks"|495|0|17.7895699997557|49.3393700003253|4886001.84546905|2944004.26562297
48863232|16099|4886000|3232000|3|3|12|85|6.76|6.28|13.1|1|1.1|52.8|142.7|3.8||51.91064|18.23067|13069|"Poland"|511.56|12|4886000|3232000|"09JUN2009:00:00:00"|"B55"|"B5"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|2|1|1|0|"PL416"|"PL"|311926|"PL4"|66255|"PL41"|29827|5785|"B55;F00"|"4.5"|4|"B"|"B5"|"GL"|504.750002402067|"Gleysol"|"unconsolidated deposits (alluvium"|"marine and estuarine clays and silts"|137|11.8532438278198|18.2306700003203|51.9106400003358|4886000.05174002|3231999.73916524
48863484|17540|4886000|3484000|4|6|14|79|4.7|4.08|11.6|1|1.3|106.3|222|5.1||54.15748|18.67088|14385|"Poland"|642.47|2|4886000|3484000|"12JUN2009:00:00:00"|"B14"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|1|4|1|1|0|"PL634"|"PL"|311926|"PL6"|60152|"PL63"|18170|4303|"B14;1;61;E20;A;23;E20;61;1;B11;1;61;1;10;1;62;E20;31;1;B11"|"4.5"|4|"B"|"B1"|"CM"|629.17000130415|"Cambisol"|"unconsolidated glacial deposits/glacial drift"|"morainic deposits"|51|8.54942226409912|18.6708800003118|54.1574800003018|4886000.7299252|3483998.79017774
48864834|20264|4886000|4834000|12|4|15|82|4.81|3.9|29.1|0|1.1|43.9|55.1|2.5||66.15878|22.502913|21486|"Sweden"|705.83|24|4886000|4834000|"09SEP2009:00:00:00"|"C20"|"C2"|"C"|"8"|2|"U120"|"8"|"C2E"|4||0|4|2|2|2|8|0|0|0|1|2|1|3|4|0|"SE332"|"SE"|449158|"SE3"|314216|"SE33"|165075|105862|"C20;31;C20;H12;C20"|"2.2000000000000002"|2|"C"|"C2"|"PZ"|572.640000629425|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"morainic deposits"|158|1.14576280117035|22.5029130004347|66.1587800002968|4885999.69720005|4834000.33318014
48865014|20604|4886000|5014000|16|7|42|51|3.94|3.14|160.7|0|5|70.8|161.2|14||67.753495|23.336442|21760|"Sweden"|1029.27|24|4886000|5014000|"07SEP2009:00:00:00"|"C30"|"C3"|"C"|"8"|2|"U120"|"8"|"C31"|4||0|3|2|2|2|8|0|0|0|1|2|1|1|4|0|"SE332"|"SE"|449158|"SE3"|314216|"SE33"|165075|105862|"C30;C10;C30"|"2.2000000000000002"|2|"C"|"C3"|"PZ"|550.090002346039|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"morainic deposits"|192|1.21524477005005|23.3364419999983|67.7534949997944|4886007.38430288|5014001.66107523
48881748|14514|4888000|1748000|18|15|31|55|5.49|4.9|50|0|2.9|0|235|6.9||38.59998|16.4748|11571|"Italy"|523.98|23|4888000|1748000|"04JUN2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U120"|"8"|"C19"|5||0|4|2|2|2|8|0|0|0|1|2|4|2|4|0|"ITF63"|"IT"|301391|"ITF"|73267|"ITF6"|15085|2390|"C10;62;C10;PI(;C10;61;C10;)PI"|"5.7"|5|"C"|"C1"|"CM"|935.919996233284|"Cambisol"|"metamorphic rocks"|"acid regional metamorphic rocks"|969|1.66997158527374|16.4748000002199|38.5999800002768|4888000.2295176|1747998.89771313
48881958|14374|4888000|1958000|25|28|51|21|8.38|7.59|5.5|237|0.8|0|423.9|14.6||40.49425|16.66572|11446|"Italy"|560.64|12|4888000|1958000|"04MAY2009:00:00:00"|"B81"|"B8"|"B"|"F00"|2|"U111"|"8"||3||4|3|0|0|2|2|2|16|8|1|2|4|1|1|0|"ITF52"|"IT"|301391|"ITF"|73267|"ITF5"|9992|3447|"B81;F00;61;B75;B77;B75;B81;B76;B81;B76;G20;22;E30"|"5.4"|5|"B"|"B8"|"CM"|627.300000683218|"Cambisol"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|41|0.905850350856781|16.6657200001779|40.4942500002374|4887996.80440552|1957999.91044753
48881964|14173|4888000|1964000|23|23|41|36|7.81|7.27|16.7|267|1|0|167.6|17.3||40.54826|16.67146|11274|"Italy"|398.13|24|4888000|1964000|"26JUN2009:00:00:00"|"C20"|"C2"|"C"|"8"|2|"U120"|"8"|"C2A"|5||0|4|2|2|2|8|0|0|0|1|2|4|1|4|0|"ITF52"|"IT"|301391|"ITF"|73267|"ITF5"|9992|3447|"C20;61;C20;PI(;C20;61;C20;)PI"|"5.4"|5|"C"|"C2"|"CM"|627.300000683218|"Cambisol"|"unconsolidated deposits (alluvium"|"marine and estuarine clays and silts"|286|0|16.6714599995794|40.5482599997992|4888001.70137148|1963995.26344358
48882576|62017|4888000|2576000|16|13|71|15|5.53|4.59|9.6|0|1.1|38.2|149.9|5.5||46.04528|17.33006|10067|"Hungary"|1176.48|12|4888000|2576000|"13AUG2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U120"|"8"|"C1D"|5||0|3|2|2|2|8|0|0|0|1|2|1|1|1|0|"HU232"|"HU"|93013|"HU2"|36606|"HU23"|14168|6035|"C10;E30;24;E30;61;D10;C10"|"4.5999999999999996"|4|"C"|"C1"|"FL"|848.849998822808|"Fluvisol"|"unconsolidated deposits (alluvium"|"unconsolidated deposits (alluvium/ weathering residuum and slope deposits)"|116|1.21524477005005|17.330060000069|46.0452799997722|4888000.63336821|2575999.22989853
48882594|62067|4888000|2594000|13|24|60|16|7.18|6.61|9.5|1|1.2|0|80.3|14.7||46.20652|17.35209|10110|"Hungary"|679.04|12|4888000|2594000|"07AUG2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||1||0|4|0|0|2|5|0|0|0|1|1|4|1|1|0|"HU232"|"HU"|93013|"HU2"|36606|"HU23"|14168|6035|"B11;31;B32;B31"|"4.5999999999999996"|4|"B"|"B1"|"LV"|735.629998457432|"Luvisol"|"unconsolidated deposits (alluvium"|"fluvial sands and gravels"|119|1.14576280117035|17.3520899997537|46.2065199997982|4888000.86741996|2594000.26581165
48882678|12401|4888000|2678000|10|30|27|44|7.25|7.03|48.4|18|3.9|0|132.5|31.4||46.95864|17.4571|9759|"Hungary"|643.9|26|4888000|2678000|"16JUL2009:00:00:00"|"E20"|"E2"|"E"|"8"|2|"U364"|"8"||5||0|4|0|0|2|8|0|0|0|1|2|3|1|3|0|"HU213"|"HU"|93013|"HU2"|36606|"HU21"|11115|4491|"E20;61;E10"|"4.5999999999999996"|4|"E"|"E2"|"LV"|637.730002363026|"Luvisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|252|0|17.4571000003648|46.9586399998362|4887995.09895914|2677999.67449291
48882688|12399|4888000|2688000|3|4|5|91|5.64|4.76|4.4|0|0.4|35.5|49.5|3.2||47.04815|17.46991|9757|"Hungary"|251.42|12|4888000|2688000|"14JUL2009:00:00:00"|"E20"|"E2"|"E"|"8"|2|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|3|1|1|0|"HU213"|"HU"|93013|"HU2"|36606|"HU21"|11115|4491|"E20;31;E20"|"4.5999999999999996"|4|"E"|"E2"|"LV"|637.940001793206|"Luvisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|216|2.94687962532043|17.4699100002464|47.0481499997227|4887998.22444796|2688000.33252296
48882742|62080|4888000|2742000|6|9|16|75|5.65|4.79|5.5|0|0.8|27.7|143.8|3.5||47.53137|17.53988|10121|"Hungary"|680.8|12|4888000|2742000|"21AUG2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||1||0|3|0|0|2|5|0|0|0|1|1|2|1|1|0|"HU221"|"HU"|93013|"HU2"|36606|"HU22"|11323|4206|"B11;1;C10;B11"|"4.5999999999999996"|4|"B"|"B1"|"PH"|613.420001584291|"Phaeozem"|"eolian deposits"|"loess"|139|0|17.5398800001619|47.5313700001254|4888001.51387927|2741999.952979
48882876|20811|4888000|2876000|6|28|65|6|7.72|7.25|18.3|47|1.9|24.7|168.3|22.8||48.72971|17.72082|16437|"Slovakia"|548.16|12|4888000|2876000|"06JUL2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|1|4|1|1|0|"SK022"|"SK"|49012|"SK0"|49012|"SK02"|14986|4502|"B11;E20;E30;62;1;C10;E30;63"|"4.9000000000000004"|4|"B"|"B1"|"LP"|583.149999830872|"Leptosol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|205|1.81124806404114|17.7208200003428|48.7297100003163|4888000.25398487|2875999.6123523
48882994|787|4888000|2994000|15|16|62|22|4.23|3.59|57.4|0|3|92.8|89.1|10.7||49.78414|17.88958|1444|"Czech Republic"|148.4|29|4888000|2994000|"06MAY2009:00:00:00"|"C30"|"C3"|"C"|"8"|2|"U120"|"8"|"C32"|5||0|3|2|2|2|8|0|0|0|1|2|1|3|4|0|"CZ080"|"CZ"|78870|"CZ0"|78870|"CZ08"|5428|5428|"C30;1;B11"|"4.5.1"|4|"C"|"C3"|"CM"|655.010001450777|"Cambisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|502|2.02486824989319|17.889580000017|49.784140000161|4888002.93024387|2994003.11591546
48883128|16361|4888000|3128000|7|3|10|87|4.22|3.44|31.7|1|2.1|35.2|36.3|4||50.98059|18.0927|13327|"Poland"|93.49|21|4888000|3128000|"27JUN2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U120"|"8"|"C15"|5||0|3|2|2|2|8|0|0|0|1|2|1|2|4|0|"PL521"|"PL"|311926|"PL5"|29358|"PL52"|9411|4271|"C10;E10;A;E10;11;23;B15;C10"|"4.5"|4|"C"|"C1"|"FL"|579.109999805689|"Fluvisol"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|163|0|18.0926999996054|50.9805900004282|4887999.87259704|3127999.12315976
48883152|16331|4888000|3152000|6|8|52|39|6.2|5.6|20.6|0|1.6|71.1|464.9|8.9||51.19475|18.13062|13298|"Poland"|441.44|12|4888000|3152000|"03JUN2009:00:00:00"|"B32"|"B3"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|1|2|1|1|0|"PL416"|"PL"|311926|"PL4"|66255|"PL41"|29827|5785|"B32;D10;24;B11;B32"|"4.5"|4|"B"|"B3"|"LV"|551.080003233254|"Luvisol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|168|6.00083541870117|18.130620000013|51.1947500001125|4888010.78263708|3151995.63712728
48883164|16332|4888000|3164000|2|4|20|77|6.51|6.03|15.8|0|1.3|37.9|137.3|7.4||51.30191|18.14954|13299|"Poland"|90.16|18|4888000|3164000|"03JUN2009:00:00:00"|"E10"|"E1"|"E"|"8"|2|"U112"|"8"||5||0|2|1|0|2|5|0|0|0|1|2|4|1|3|1|"PL116"|"PL"|311926|"PL1"|53777|"PL11"|18219|5667|"E10;E20;B13;E30;E20"|"4.5"|4|"E"|"E1"|"FL"|551.080003233254|"Fluvisol"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|148|3.83776807785034|18.1495400001709|51.3019100000465|4888000.99185208|3164002.29751115
48883192|16102|4888000|3192000|6|12|33|54|5.77|5.12|19.7|0|2.1|31.6|39.9|12.1||51.54953|18.19655|13072|"Poland"|731.12|12|4888000|3192000|"10JUN2009:00:00:00"|"B18"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"PL416"|"PL"|311926|"PL4"|66255|"PL41"|29827|5785|"B18;B13;E20;B18;E20"|"4.5"|4|"B"|"B1"|"FL"|490.619999045134|"Fluvisol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|116|10.5817594528198|18.1965499997827|51.5495300004092|4888175.62760103|3191771.81863221
48883296|16144|4888000|3296000|3|4|23|74|6.08|5.32|13.4|1|1.1|34.3|65.7|2.3||52.47947|18.36654|13114|"Poland"|287.15|12|4888000|3296000|"23JUL2009:00:00:00"|"E20"|"E2"|"E"|"8"|2|"U400"|"8"||5||0|3|0|0|2|8|0|0|0|1|2|2|1|1|0|"PL414"|"PL"|311926|"PL4"|66255|"PL41"|29827|6397|"E20;E10;C10"|"4.5"|4|"E"|"E2"|"LV"|538.089995253086|"Luvisol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|90|11.1572923660278|18.3665400004207|52.4794699997407|4887999.57020609|3296001.33684241
48883344|16118|4888000|3344000|6|9|17|74|7.76|7.2|15.5|17|1.4|26.7|182.1|11.8||52.9074|18.44918|13088|"Poland"|363.97|41|4888000|3344000|"09JUL2009:00:00:00"|"B54"|"B5"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|2|1|1|0|"PL615"|"PL"|311926|"PL6"|60152|"PL61"|17971|8247|"B54;E20;D10;31;E20"|"4.5"|4|"B"|"B5"|"PZ"|542.210002052784|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|64|11.5279731750488|18.449180000057|52.9074000000101|4888011.62837794|3343992.76167328
48883498|17539|4888000|3498000|1|41|43|16|7|6.59|43.4|11|3.9|128.9|573.1|35.3||54.28008|18.72754|14384|"Poland"|717.05|12|4888000|3498000|"12JUN2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|3|0|0|0|1|1|4|1|1|0|"PL634"|"PL"|311926|"PL6"|60152|"PL63"|18170|4303|"B11;1;31;10;1;61;E20;10;E20;B43;61;E20;G20;1;61;1;B32;24;B32;31;1;62;1;23;E10"|"4.5"|4|"B"|"B1"|"FL"|629.17000130415|"Fluvisol"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|10|3.7299497127533|18.7275399997712|54.280079999992|4888001.31846794|3497999.83091674
48884848|20502|4888000|4848000|13|2|23|75|6.04|5.98|27.6|3|0.8|33.4|50.7|5.9||66.2796|22.60705|21659|"Sweden"|459.12|24|4888000|4848000|"24AUG2009:00:00:00"|"C30"|"C3"|"C"|"8"|2|"U120"|"8"|"C31"|3||0|3|2|2|2|8|0|0|0|1|2|1|3|4|6|"SE332"|"SE"|449158|"SE3"|314216|"SE33"|165075|105862|"C30;C20"|"2.2000000000000002"|2|"C"|"C3"|"PZ"|573.609999322891|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"morainic deposits"|110|0|22.6070500003573|66.2795999997402|4887999.57137705|4847997.11173433
48884898|20611|4888000|4898000|15|8|26|66|4.77|3.89|66.4|0|1.9|21|107.2|8.7||66.722678|22.829962|21767|"Sweden"|496.14|24|4888000|4898000|"05SEP2009:00:00:00"|"C30"|"C3"|"C"|"8"|2|"U120"|"8"|"C31"|5||0|4|2|2|2|8|0|0|0|1|2|1|1|4|0|"SE332"|"SE"|449158|"SE3"|314216|"SE33"|165075|105862|"C30;C10;61;C30;C20;C30"|"2.2000000000000002"|2|"C"|"C3"|"PZ"|496.859998297691|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"morainic deposits"|152|15.494348526001|22.8299619998465|66.7226779997899|4887999.29105272|4897996.4727961
48901774|14512|4890000|1774000|10|30|30|40|7.93|7.42|7.9|137|1|0|176.5|13.3||38.83321|16.52048|11569|"Italy"|478.41|17|4890000|1774000|"01JUN2009:00:00:00"|"B81"|"B8"|"B"|"E30"|2|"U111"|"8"||3||5|3|0|0|2|5|0|0|0|1|2|2|2|2|1|"ITF63"|"IT"|301391|"ITF"|73267|"ITF6"|15085|2390|"B81;E30;62;B81;E30;13;31;13;B81;E30;B76;E30;B81;F00"|"5.7"|5|"B"|"B8"|"CM"|967.339997509867|"Cambisol"|"metamorphic rocks"|"acid regional metamorphic rocks"|157|1.21524477005005|16.5204799996523|38.8332099998417|4890003.05646146|1773998.76262569
48901858|14332|4890000|1858000|2|34|53|13|7.83|7.21|13.7|134|1.6|0|418.8|18.9||39.59123|16.596|11411|"Italy"|619.78|16|4890000|1858000|"03JUN2009:00:00:00"|"B81"|"B8"|"B"|"F00"|2|"U111"|"8"||5||5|3|0|0|2|1|2|2|4|1|1|1|1|2|0|"ITF61"|"IT"|301391|"ITF"|73267|"ITF6"|15085|6651|"B81;F00;1;23;F00;B76"|"5.7"|5|"B"|"B8"|"CM"|593.219997620583|"Cambisol"|"metamorphic rocks"|"acid regional metamorphic rocks"|140|0.905850350856781|16.5960000001|39.5912300003643|4890000.73661727|1858000.70580687
48901966|14175|4890000|1966000|15|23|37|40|7.79|7.17|11|440|1.1|18.2|358.6|14.2||40.56509|16.6959|11276|"Italy"|646.95|12|4890000|1966000|"29JUN2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|2|0|0|2|5|0|0|0|1|1|1|1|1|0|"ITF52"|"IT"|301391|"ITF"|73267|"ITF5"|9992|3447|"B11;F00;B81;E30;F00;E30;B81;E30"|"5.4"|5|"B"|"B1"|"CM"|627.300000683218|"Cambisol"|"unconsolidated deposits (alluvium"|"marine and estuarine clays and silts"|66|3.43363046646118|16.6958999997852|40.5650899998037|4889921.95386295|1966033.21251029
48901984|14164|4890000|1984000|25|39|37|24|7.82|7.47|13.9|147|1.6|0|300|31.7||40.72688|16.71396|11265|"Italy"|301.4|12|4890000|1984000|"27APR2009:00:00:00"|"B54"|"B5"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|4|1|1|0|"ITF42"|"IT"|301391|"ITF"|73267|"ITF4"|19355|5132|"B54;F00;24;F00;24;F00;21;F00;B82;F00;13;A;B82;F00"|"5.7"|5|"B"|"B5"|"CM"|732.970002260804|"Cambisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|381|22.1976261138916|16.7139599998542|40.726880000012|4889996.72857286|1984001.21948672
48902674|12397|4890000|2674000|9|41|21|38|7.08|7.03|60.4|63|4.3|10.9|168.9|36.5||46.92102|17.4782|9755|"Hungary"|636.46|18|4890000|2674000|"29JUL2009:00:00:00"|"E20"|"E2"|"E"|"8"|2|"U400"|"8"||5||0|3|0|0|2|8|0|0|0|1|2|3|1|3|0|"HU213"|"HU"|93013|"HU2"|36606|"HU21"|11115|4491|"E20;61;1;24;E20;23;B16"|"4.6.1"|4|"E"|"E2"|"LV"|637.730002363026|"Luvisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|167|1.14576280117035|17.4782000003298|46.9210199997733|4889999.81629566|2673999.54993903
48902764|62019|4890000|2764000|9|28|61|11|8.26|7.63|19.1|269|1.9|11|150.3|20.4||47.72648|17.59548|10069|"Hungary"|726.61|12|4890000|2764000|"18AUG2009:00:00:00"|"B31"|"B3"|"B"|"8"|1|"U111"|"8"||5||0|4|0|0|2|5|0|0|0|1|1|1|1|1|0|"HU221"|"HU"|93013|"HU2"|36606|"HU22"|11323|4206|"B31;B11;E20;B31;23;A;23;62"|"4.5999999999999996"|4|"B"|"B3"|"PH"|584.110000371933|"Phaeozem"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|109|1.66997158527374|17.5954800002019|47.7264799999521|4890007.25225277|2764015.68312083
48902836|20845|4890000|2836000|1|21|67|12|8.02|7.36|12.3|72|1.4|14.9|154.4|17.7||48.37024|17.69252|16471|"Slovakia"|581.22|12|4890000|2836000|"18MAY2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|4|0|0|2|1|16|2|4|1|1|1|1|1|0|"SK021"|"SK"|49012|"SK0"|49012|"SK02"|14986|4144|"B11;1;61;E10;G20;10;1;B16"|"4.5999999999999996"|4|"B"|"B1"|"PH"|577.220000255108|"Phaeozem"|"unconsolidated deposits (alluvium"|"fluvial sands and gravels"|133|0|17.6925200001979|48.3702399995764|4889999.95342126|2835999.78137585
48902848|20846|4890000|2848000|2|20|75|6|7.76|7.26|14.3|79|1.5|16.1|184.5|17.6||48.47754|17.70902|16472|"Slovakia"|702.2|12|4890000|2848000|"19MAY2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"SK021"|"SK"|49012|"SK0"|49012|"SK02"|14986|4144|"B11;D10;62;D10;71;D10;B52"|"4.9000000000000004"|4|"B"|"B1"|"PH"|577.220000255108|"Phaeozem"|"eolian deposits"|"loess"|152|0|17.7090200002729|48.4775399996713|4889999.76064725|2848001.35322885
48902866|20848|4890000|2866000|1|12|34|54|8.02|7.38|23.2|11|2.2|22.7|157.5|19.9||48.63844|17.73395|16474|"Slovakia"|560.23|12|4890000|2866000|"22MAY2009:00:00:00"|"B16"|"B1"|"B"|"8"|1|"U111"|"8"||1||0|4|0|0|2|2|16|2|4|1|2|1|1|1|0|"SK021"|"SK"|49012|"SK0"|49012|"SK02"|14986|4144|"B16"|"4.9000000000000004"|4|"B"|"B1"|"PH"|583.149999830872|"Phaeozem"|"eolian deposits"|"loess"|191|0|17.7339499996928|48.6384400002059|4890000.71618192|2866000.01538475
48902970|687|4890000|2970000|10|28|63|9|7.13|6.82|17.3|2|1.8|34.1|170.3|21.5||49.56779|17.882|1344|"Czech Republic"|702.32|12|4890000|2970000|"06MAY2009:00:00:00"|"B14"|"B1"|"B"|"8"|1|"U111"|"8"||2||0|4|0|0|2|5|0|0|0|1|2|1|1|1|0|"CZ080"|"CZ"|78870|"CZ0"|78870|"CZ08"|5428|5428|"B14;14;32;22;C10;1;62;1;C10;32;C10;E20;C10"|"4.5.1"|4|"B"|"B1"|"CM"|638.849997705221|"Cambisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|276|2.71574187278748|17.8820000002998|49.5677900002084|4890001.00998512|2969999.06616455
48903082|16832|4890000|3082000|6|4|7|89|6.9|6.44|18.3|3|1.6|66.3|63.1|6.1||50.56786|18.04963|13740|"Poland"|1116.96|12|4890000|3082000|"28JUL2009:00:00:00"|"A11"|"A1"|"A"|"8"|1|"U370"|"8"||5||0|1|0|0|3|8|0|0|0|1|2|3|3|1|0|"PL522"|"PL"|311926|"PL5"|29358|"PL52"|9411|5140|"A;E10;A;B21;23;A;23;1"|"4.5"|4|"A"|"A1"|"PZ"|572.020000553131|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|170|1.46044516563416|18.0496300000245|50.5678599996393|4890004.14865235|3081985.15874014
48903088|16218|4890000|3088000|4|1|6|93|5.47|4.77|16.9|2|1.1|11.4|42.9|6.9||50.62157|18.05888|13188|"Poland"|197.64|24|4890000|3088000|"01SEP2009:00:00:00"|"C20"|"C2"|"C"|"8"|2|"U120"|"8"|"C22"|5||0|3|2|2|2|8|0|0|0|1|2|1|1|4|0|"PL522"|"PL"|311926|"PL5"|29358|"PL52"|9411|5140|"C20;61;C20;B14;C10;61;C20;B54;E20;C20;61;B14;B54"|"4.5"|4|"C"|"C2"|"PZ"|572.020000553131|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|177|3.43363046646118|18.0588800003118|50.6215699997558|4890003.77566051|3088001.48108766
